CorporationId,CorporationName,EloRating,EloCRating,Win,Lose,Draw,c_Win,c_Lose,c_Draw,bonusEnd,discord
1beef0498f07b07217c6e0727dffd066947edc54ee6d09dc63c031def52cdd60," 墨痕 ",1118.41730556202,1241.26698433501,14,26,0,12,14,0,1736399048,""
2badefc535747c4b2d431ed2e3d48983575a349ac4d5c361576a24521b0accf7,Darknova,1307.16319702328,1325.5361405432,14,4,0,14,4,0,1772326487,""
2f2e44c159dc8f4e15e2dabda533d9db8697d2c6c06735d926d180b3aa056dcf,"Angel Dragon",1219.27686946252,1264.81078780311,14,14,2,14,14,2,1738437030,https://discord.com/invite/TMcbGqzZ
b76233469d1b4590ef63daba47aeb4239d428cb0804768d58f7e891418b91f81,"Cerulean Nebula",1231.63194575823,1286.42688788689,14,11,0,13,7,0,1717343779,tXs82nVf99
d032f0193d9b3acb579e4e6525a5c8b68f5ec9526dd9644bd45fda747013e876,"BSO Academy",1354.5410533972,1368.96439799615,14,1,0,14,1,0,1713199418,YTaYrhy
3cfc5c94fb18b34d3a1018bfbf6d4211d3cfb18ebb02bf7784cebc1e3627de4a,PDC,1249.26991224384,1267.13352146014,14,7,3,14,7,3,1722609804,""
5c221ea6be2f8e437f63c736ee45290cb3304543c57a4a1ea677e5e24e121f89,"第三舰队",1337.1298833901,1363.84213971266,14,3,0,11,3,0,1772193679,"？"
9d718b80beaf9682ccde175169372b72f70b75bb593770762dfc9e990cbd098a,"蓝星集团",1233.16508495118,1270.17070535541,14,9,0,14,8,0,1735774088,""
95419ee3d00a8d81d84d6fdba1cc4478098c152940903bb6a203af8f646d4e13,"Os Guild",1374.31330140433,1373.36214403914,14,2,0,9,2,0,1768881749,""
3df061e37044f80f90566ba046b4e65cf8aaa94927d03f0a134b25de37300899,Lemmejustwin!,1201.93878990711,1283.33987660943,14,20,5,14,15,3,1768075958,""
84ca35f0e6e24150613333f78670b8bb6e27010a69920dd6ee7cf671087a3976,"CERBERUS SYSTEM",1315.350697742,1355.42543011902,14,3,0,14,2,0,1771899250,""
712800536cbb3ef3357a2480d86cf971596950ac499e699bb3d99f94d1c65f5f,"혁명군",1080.36248539499,1212.5197167306,13,37,0,12,20,0,1715695995,https://discord.com/invite/7BfdmAAXQ7
f13cb0ae2dbb0654a2067c8749f86bce49edc5b520bd391c7af11948f23a41fb,"The X - Files",954.959909267001,1071.94760818451,13,108,0,13,108,0,1769122724,""
e6bb3b9dcc40ad7f7c82fd0f7164a99fa6264c05a186ed9f33011a7f315ca507,SpaceCowboys,1288.27516918177,1296.8163639404,13,5,0,13,5,0,1709279076,https://discord.com/invite/JCufnsN57Y
9e1ba6b6db84b30e4d5cc2ff2933e0472d2e943670f25b712564f1cc01a63feb,AwA,1290.68330821002,1345.07851821019,13,6,1,13,4,1,1769511207,""
c4cb268c3665e9b1d2250f72fb83c73e293536df6581cc087f195a049ca15528,"Призрачный Путь",1268.74019756147,1280.00502223991,13,6,0,13,6,0,1712129109,""
211f33fe81910ba6692148af7d2bc4fe851f48bec79ca579ed16aa0ca50b36bb,"CommCody & LPA",1230.22533863048,1256.31298811199,13,9,0,13,8,0,1710613549,r66hPREZUW
74a42c9e5b716ea7c784243c029ad5dc1871f6b81692170099efdf8d3f94ba8f,"遨游星空  kdy分盟",1146.53194037379,1217.45984198588,13,20,1,11,10,0,1715013040,BQkbAHaGj4
0fc8f143030ba76b5b5343015a7791fee2deabc1a3982096304acf6f4956ecdd,"Karanth Corp.",1258.91111734153,1417.85043937201,13,12,0,12,6,0,1772360730,9EdXH7jF
cdae35a4dff3b9b84fa6e79966de8f58259e9ea95a366abeaa8a103815dfa7b3,"Grand Mechanism",1257.65757178445,1338.35229783123,13,9,1,12,8,1,1772230945,DUbkgw9uMT
1deb8ab45257a86051f9c285bbbe06652a56d93118d8e442a0a30ddd179f4256,"星际联盟（中国）",1194.48067004175,1234.86265482674,13,17,2,13,16,2,1736205839,AKnA5maMnG
8f0d25fe4c802f32f4d3d4ad1a84583c5ae98e4a788a1fa260ef9bd70268818b,"第五星际",1302.30174631478,1330.21830751303,13,4,0,13,4,0,1771938304,""
9d1a50e524f7abc0623ab7e010875dfcce9e5682a06ebc4aee47e972d258493c,NoweUkladyII,1343.96827854273,1371.90097156347,13,0,0,13,0,0,1724459677,""
fa08ee3e0496d13b55f0058cc61560c3e8e5b91628ee583c9eca31ef10c7749b,"C'est pas faux!",1201.62191828405,1294.18903528644,13,12,1,13,9,1,1746901346,"wZcGGNZ "
16a4fe26591408a3f2128646e96c5ec1f82feb35f1f9743aebd2dae05095d2ed,"揽月宫",1298.32476003168,1335.88388376022,13,7,0,11,4,0,1733202236,snwFMgDPms
a1dad8a2a2c5ab935169d168bc19f8a1db7f12b099358e079cb7221a340345ed,"ДИᏰEPℂДℍTᏰℓ",1190.15680782513,1257.36134624551,13,14,1,13,10,1,1733156564,JTC-6519
5f4b3004ce7e14488b409e8036d0f0b04b41aa63e245cb8e9f238b53780c5741,"Т Е Н Ь",1259.57775335309,1363.97243983496,13,9,0,13,8,0,1761301430,BzbFDrhy3x
4951f6e13d787e8798ea15bd6893c755a561a89e7946c6b35edcc00353af5e60,"龙族之家",1126.07006948801,1180.72133354177,13,30,1,13,29,1,1770614258,""
3b6cfa9066d6d41f2d411bfc69229f594a18dd7de31fc44eaff787f7153d0484,DeepSeek,970.389024063414,1201.43441111451,13,56,3,12,26,3,1766709361,""
6dc3ed66c1c5c48a88912d686edd55b65123c8fe685858c605cf404be090ef62,"Corp. Estelar 2",1287.58136196879,1298.02375332675,12,4,0,12,4,0,1706941128,YFqE6eAq43
3d5598faa0e14983b9b97d4a0fe14d2a611045dea7e68f22834d7038493c8f39,Orion,1267.14507651842,1296.86922194475,12,5,0,12,4,0,1708175032,YtyNGek
d4f02aae2e03f6d0af99e1291b59b8bc7ea9c5baae99fc2eff5afe1e4baedc30,"日月星辰",1077.04929458624,1217.83208686299,12,32,0,11,23,0,1766675560,""
e728eecfe4a9589a7c127d52ed2a958ca92aad43a37efd0d91ac0efb1a474854,"Hun Avengers",1171.38505824685,1276.80200256105,12,14,0,11,5,0,1708858377,9SyrBAt
ab4f340d0afdb0896e9ea68431795c811edc1afc130d1e15d53b78abfaf1bace,"Страж Галактики",1118.90673316767,1141.66925068151,12,23,6,12,23,6,1772002546,https://discord.com/invite/WRdbp8Xg
39bb6d19385b7eb6e2e71a979f21256463432b6e2e36ae4c55446abb1f6a0db1,"First Squad",1130.73237722853,1254.28811458105,12,25,2,11,21,2,1769862145,Dtk4Pcg
a2df28ce949920025afb16d0229e0c14aed7832c217d142307a62622634d395c,"The Elite",1160.5435855781,1180.17218993134,12,14,0,12,14,0,1720451636,https://discord.gg/w47dbC4qZM
b50e0529c2b2e86bae23d0fb4cbcdc4bff7615c45efb95150747a89dd3ea0231,"Star Fleet",1193.87105173134,1243.53838057686,12,19,0,12,14,0,1727262174,2YebJryX
4f4d16d4a152e144c7bddd46c7d63debbbd550fdae5fe720860a334546330de2,"Gold Star",1187.08380857194,1242.19921933556,12,23,3,12,23,3,1766006016,""
d1f3713f3ff030b927f8726f1b332023410e7573481c1e7aabf8e4799047c31c,USSR,1276.58970529487,1345.5439800059,12,5,0,12,5,0,1768485162,""
b5f35e30b2dea2621e854b5011a9f9d07ca3585cd26bd9ac92aa7b06c0a522b1,"德意志第三帝国奥米加分部",1237.96212151127,1262.72699476194,12,12,3,12,11,2,1731397439,3sg9ppw33F
9799c33a0ecdcf321ad446a18f4e7f520610d26ec5f13e0c6b7a411dec2e2e46,"Weyland Yutani ",1089.19058246155,1205.31126011847,12,26,3,12,14,3,1722017988,""
e2cec33caaaef7f020ed5fb31cb29a2804d8b5ab3a781ab69b08fadac88f7102,"避难所",1198.10789036901,1263.31886789369,12,12,3,12,7,3,1751716400,""
375b1efc576c9d15f93249680dcd6dccaf2ad07cd520b85242d0b704d3a494c6,"共产国际",1156.20352634627,1242.19742728027,12,16,7,12,10,6,1762320416,""
a263c037c5b59f1816ad75738a21141c689baee193b386b2ddbbcf79e959612d,"清霄阁（防御协会）",1157.7543557509,1224.90538719121,12,20,4,12,17,4,1763277064,""
701707befdc5df7661af18b4d249ef83b62ca47ad90084d24cfb776112ee4a36,"星系联盟",1153.71001923585,1233.16158669396,12,17,1,12,16,1,1751380124,""
b75dd27a38d238b4d9cd11637820796c7df082496dc05190e61fc675f71b05db,Starships,1306.18506117323,1352.02813921521,12,3,1,10,0,0,1745193270,""
9d8f3705cfb7a51ea635285d0069c819d598b63819bffe518ea3c5da7b329573,"落魄山",910.091733241229,1219.11846420691,12,69,3,11,31,3,1763943594,""
b4d7d82bf1a40a19c41bf51fdc6f938a1b111dfa8869d3008ae91d248485253c,"骊珠洞天",926.418684323342,1188.26081530712,12,62,3,12,28,3,1760427358,""
9fb82c905e6843abf36a6911b09a7bbe345d48e4e2a0073f1cfb65e8cc164ae5,"вавилон 5",1234.3997004031,1273.5664408147,12,9,1,12,9,1,1771499963,""
03386ec0080aee6d7af1877f35b017855540984073077164c8d3ac4203042630,"万顷稻花",1194.89483489837,1247.0546732016,12,16,1,12,15,1,1771043299,""
db92e9f0141e3e56a92eef374a7cfeb204852318338a71b9de16edb1058871c5,Raine,1180.89476405471,1316.21436353835,12,13,4,11,3,3,1761192947,""
900529bbc3b52d519c9af29a274b6bb263137509cbf25f73d82a2c0190d0bd53,"民主团",1304.27733527364,1350.62803105425,12,3,0,10,0,0,1772171747,""
91daecf0251a6a1eee3d92820695d021c1f949e194cc5003d7cdebe59ef4502e,"TROLL SQUAD",1237.21239126329,1244.62956060135,11,6,0,11,6,0,1706049510,fCsvae5yXv
1a09ce5efe86add0a6f0344bc2a12e27c898c0d21641a3f29a450c6d4c4db3f2,"Helion Prime",1300.34523192692,1340.75652583899,11,6,0,11,5,0,1729475611,MV5xAcu9Vz
ae8b8d247dbd93bebc2b77d48c1db6783a17ff8b16438f010c804b7ccf05b76a,"Созидание 2.0",1143.49523350888,1177.49183550937,11,19,0,11,19,0,1729623177,eukzrdT88y
4d36e1b3853444f7789e6142230ba93f3968baffc18bfad598c3d450c6b247e2,"资助会",1259.34487603245,1291.15636337575,11,6,0,9,6,0,1772276006,https://discord.com/invite/8fywYsc3
ba78f9ff67f8944bf4b0152d98968e0ad6c9c86cc2fc518284c0745060e90e2c,"Highland Ind. ",1182.33099038297,1237.93285019759,11,11,1,11,8,1,1741402871,vPsNNxs
accb87a59c1f019d1be37fa2b19ae2aeb35c4a995d1d621a8e987065cd1328fe,"Alpha ",917.803593801039,1030.62890645995,11,67,1,11,67,1,1759295776,5Ty2Uqmu
7994b4a10a625b21deff136a17c63d096a4ba2f5cdd9eb9dedd7d0bd21b53d16,"РусКорп",1218.28635135312,1262.97560824742,11,9,0,10,5,0,1708129361,8YnzVpct
d01a872035141501ad24bc84e5496d239d31d121774482b777bd8f2e03726d44,"Crimson Dawn",1018.21032565803,1105.22418258741,11,37,0,11,37,0,1727183077,j5GeqTEx6E
0b6309a414bde261db3ee5592ae72168ca48d02558f5bc597950f11e55f92ae6,"Quantum Cats",1192.73910438192,1255.22249193359,11,12,0,11,12,0,1770847073,drqrMsVtEp
2ec904c87d0183a49e22dc53508fa5c75d6e638e3a152a30336831697c60e91e,Axioma,1019.96741020706,1069.77188536473,11,30,3,11,27,2,1727333258,""
495236ab2171ccbcdad0da5529f080405b1ddd081eda98c7255a8cffe5b114e4,"Jalisco México",1060.35420161104,1121.72430123767,11,29,5,11,25,4,1719664440,https://discord.gg/SpFjAqBR
874f472303f6616789f5df41609dba8d64b95e8b9291aaf23a05e4c397a2f44a,"SUN OF 3LANDS",1282.17754749748,1307.33398043185,11,4,1,11,4,1,1731502310,""
68d721684ab83df28cba0a58c608e5dd3c58df79369abffa67da4e8956ef2695,koalition,1215.85190766837,1232.63011517207,11,9,1,11,9,1,1728511005,""
4dc7206b37101dba1bc2ec67ed48b3793706cddd737c19033c6498d485c6ab84,"Team Rainbow",1261.4507035817,1332.59513930444,11,6,0,11,6,0,1769188223,eghZesnPZn
79f48676f0ad15541a751311b97bae91c977d65480891a675585fc396c20bdb9,"初始之音",1132.9731506442,1200.82199971409,11,16,0,8,10,0,1720057898,""
9c456dbf32e22070620021bf0bea4d2ab9deb0ac7ad4be06a4067a9ced5f2f5b,"Anarchy Nation ",1193.03938628346,1221.33520234101,11,8,1,11,8,1,1732320901,""
59ccf92b03fb4dbcd047d2425f6dd687367bd70088956249e0255554e81fe949,"Prometheus ESP",1211.90617667321,1275.60842035615,11,9,0,9,5,0,1719679324,rvVvpBuEb6
c02d97cc37c082739a7828b6669ee67e2108bbf3d9f33628c650ced9fe04dd06,"银星舰队SSF",1238.23010419966,1251.59200813597,11,6,0,11,6,0,1723635733,ok
2b3694014264240c8c0d1bb6a20e9d120dff2b6680c98b4e06e34bfd489f9da6,"Alpha to Omega",1195.43123750669,1237.67972743608,11,15,2,11,14,2,1762286172,https://discord.gg/H46ekS4u
9e2ab6b52a6e6684059b31f08966101f380a17c9a782d2a39434093e835fb17d,Imperium,1303.20503031379,1316.15570258388,11,2,0,9,1,0,1734966713,YNfwuam6Wh
a1a5b11461becdc8a3e81f7d2a9bf5f284f3906a9b41c846cd83f68dc40ccdca,Cerberus,1289.56667470228,1339.16778296262,11,3,2,11,1,2,1767151466,""
6b976a5cc4450c6b5c8a52b762982560b6d5551146a01c0b659deb8eb5043359,QuantumDrift,1304.64872500868,1341.57570446626,11,3,0,11,3,0,1769448137,""
721ab2f79e826f2b11873555f03672f2e792d867532b453e179dc4dd9cf24704,Deathwatch,1318.32655394725,1325.41422403053,11,1,0,9,0,0,1770556215,""
5d5954b2c9b2decd8836f2b7b9aa404e2f4386ae4fa682b54654459282852986,GermanIndustrie,1302.36297188554,1330.13911678697,10,2,1,10,2,1,1728121521,cMHeknWazZ
a62e0c19a9f2c6c172eaf34ce61be29e3e248e7cf2c0cbfe93bcb2f03a7501da,"КОРПОРАЦИЯ ЗЛА",697.711570755304,1030.44669716759,10,213,29,10,103,26,1770907220,7qRTk7bX3P
666001c1d87fbfcf6a3d8614e2b5b9f0e4aa96fa4c098c004bea9fb92ed330c2,Equinox,1179.68114539042,1205.16225975507,10,14,1,10,14,1,1721500144,DcuxrTA
2044ad2bb7831118aae299744191230a33d196c7997f9516a20c3d0a321ba669,"Grater T",1220.73155608125,1294.55991348904,10,12,0,10,7,0,1723303318,""
35fd5f8a42c94496c737f097b09c66f0bcbdd0fe32fdf71009568e283922d37c,"New Horizons",1209.09523569332,1289.79320570991,10,14,0,10,12,0,1770292705,DYXwRY8AhC
d44796a95a2cc6f93a92af4d701a9c6325eff22633f874f43945a1b1d77b5fe7,"Ul'Adri",1208.89635282276,1221.82560815573,10,10,0,10,10,0,1714401031,""
6390d7a4666ac4537ef5eacf76dd1c2f34548cc588aac8dad423c308ad1c0f3d,"水晶星际集团",1074.19210240608,1139.69472700272,10,31,0,10,27,0,1737981596,""
22a12c757b3e065e8ec7a839b80e33339317bb277aeee145f6cde6f473e06f8f,V0RTEX,1220.36042752415,1249.76714180302,10,9,1,9,6,1,1711043220,https://discord.gg/waZppQMM
6cf52926568f845a630c3fba8370e8afa3a75d315af0f6d0bd891085e6e4425f,Antioch,1074.15949282188,1124.69913794925,10,26,0,10,26,0,1725282188,xtHV8rkkAT
5c64a00667d690f695d9dd90c073b5113f126e33cbdaa03a3c3e62ceca843b2c,FoxTale,1217.99268947445,1246.91345490134,10,10,1,10,10,1,1748230557,""
9c909737404c072239b33c57ec002c06c45552ec1b97fe1d07eb95090e2346a8,Minutemen,1154.68203615274,1205.55505821335,10,20,1,10,19,1,1737406975,dgpJDdf5EX
254fdc629bae81f3b0ca69160e0b6e34bd81993e755e4fb5ddedd1533038a683,"Veteran's Haven",1085.9446938065,1156.10121789768,10,28,0,10,28,0,1771561255,""
85422294545c4561b468821bbbbe277a0d7f09c6ab45fedb2a43cbaa36d32f63,"星环建设集团",1221.28204003506,1241.7240328067,10,7,2,10,7,2,1743892501,""
3b30781263716daadc217687009247bd0acb28c7eb4a8ebfe37daa11142622c2,"雪月永恒",1166.99464028321,1194.81165211016,10,12,0,10,12,0,1772099941,""
37d348d8b1c6a4ff8594f28196a593a0ba8fb565b62b6bbcc6dae46c2de660cf,"物竞天择，适者生存",1117.37678858411,1196.57296101968,10,18,1,10,14,0,1752312007,""
459077a8d857a7bd7ee9caafa2c5ed27ac2416d2280965dd22d4293302cb9de0,"一根飞机",1090.2371405147,1181.812026163,10,21,3,9,12,2,1739695695,""
8a6ebb9fc9c600eaff20a0c3412ffe6587128f871fcf51982046843ff4e7acc4,"藏锋府",1218.19753674744,1273.47276681344,10,10,1,8,8,0,1740057806,snwFMgDPms
402b459520fde5ca47dbb493e4f75201464ab1d46cc1b8dad2f321217265bef4,"Bow Down",1150.00321036052,1214.11306429481,10,14,0,10,11,0,1754550537,""
756e76b1fa697e8ab2f40b1c5c5c93f69beeee26898a3ca128da2a7b69589093,"Сварожичи",1213.37085220509,1292.3074581433,10,9,0,10,9,0,1765111304,""
9b96b5e086b44903b4c36c63247b93641d99a9e7419d9a6e7dc19dd2b9923086,"Arik ",1289.56227124916,1318.30572273235,10,3,1,10,2,1,1765702954,""
f340524c85b89f1c62bba68156ba169e8f45fedd4b1be29c6ccb461a32f23189,"The Howlers ",1276.53508392028,1324.69916344874,10,7,0,10,7,0,1772325285,""
8090de72c41a6255b4ffbcbfc8d591d6972c059836eabe4f57ce55a28dfb41fb,"红色太阳",1286.70533397201,1322.67616453121,10,5,0,10,4,0,1771954832,""
1409829bbf951ca641274ef39dad828f2b4989e603fbe05e5765204058c13923,"龙门训练营",1081.0229981266,1230.9537398829,9,22,0,9,9,0,1707294827,dAxzXqc
49f9afe365665b0d622f99306a23e7a2ebd9cf7022ee79c25e08917977ab9d7a,"TECH CO",1115.75949908996,1187.74336344871,9,18,1,9,11,1,1715577011,TayfuucWnS
806a86639b93c3a025e026bcedab96052be0e32b712c96217b3d5b330b3f5a6d,OntarioDestiny,1115.30566788045,1134.92952608233,9,19,0,9,19,0,1714751955,gBFFE5x
605aa7df348e96fcaa0cb9dc5c1f37a87fb8991ae0694b9ff21d1f4fee54aa88,"Корпорация Миф",1290.10441565817,1306.05982488088,9,1,0,9,1,0,1745851661,""
1761635d6aaf9c2caf7abc37130e2d9aa48e7b4cc753ae4b701fde4b48abd3e1,"Pyke Syndicate",1048.68644137237,1115.33695486248,9,40,1,9,39,1,1739363006,""
e6bb076aa209101b5fa1cbc40a614c241d71ab5eca143c733b81aed6302455e8,"逐光起航",1032.18756963137,1097.58985299895,9,40,6,9,34,6,1732110812,""
7c39adae75191c15a3bab070d08a4cf21efb3b5ec37d69363b7c1060f272d80d,"challenger corp",1219.96229112198,1243.32427458588,9,7,0,9,5,0,1710932337,2zKhKvHw
2b046351c951cf9e05492ee383c44783b21c628831f51b1a04c9e5404b9b9fa3,"Paramedic ICU",1232.54021244098,1252.32732980635,9,8,2,9,6,2,1711655878,""
36ae3ca01b555bd695500062530b53a2b19cc9d4bab087051ea8775124723e94,"하데스 스타 코리아",1238.5616960702,1307.33082848015,9,7,0,9,1,0,1712285663,""
b8bbef86e5b1f72bf9c827f0497871ab0363769ac4fef563fd56f96ac88c85a6,Prometheus,1175.17181448072,1202.35556412363,9,11,0,9,10,0,1719366030,8baNJ6h2nH
99cb105316e2715545c205443c4e331cd11832753eac1c21e11ae3d532e36bcb,"火洋之心",1234.79773835356,1258.94949446153,9,6,2,9,6,2,1740049090,""
b427cd42ba647399d1a25712254def04083c0a9c2d7faa5c77138050f414c0da,"墨痕白星分部",1212.93462475576,1280.83427823034,9,7,0,9,3,0,1709461480,""
d44b4a2b4a57fd50845c39abe5c6b0a38bab694941fed09d3ca164c1d78625ea,"Bounty Hunters",1180.05184933933,1252.13573388548,9,11,0,9,11,0,1761633739,aWeFFra2B7
30ba418a884a4c2f888c814c6adfd9f30d995c155ccdc8aafa74ae4dc30f1c39,"titan tv",1005.41963698565,1107.17570556044,9,35,2,8,24,2,1719588871,""
6099bd39cf8510ea3ef2be0fe05df95266b12acfdcbe1bd58a4c33e9c3f25934,"无聊不过",1239.48832501861,1270.08177742495,9,5,1,9,4,0,1730184907,""
b982530486b86a4944af4474183f3fa6aca9db7a2a4195c018930f68d6ede865," 边域",1056.16045239185,1075.97381911077,9,24,3,8,24,3,1765465875,JXaTpU9Q
d6f4702c0a85549d019474868a68ecc1a6c546d73fa31f9336ee639a906ff0fe,Equinox,1282.72501563968,1293.41460416833,9,2,0,9,2,0,1736587749,""
cda6bb5c1bf595967bd6f4a2e94f7c7fcc50df3774ccee7939822c252b9cd224,"萌新集团",1205.37443073717,1236.08196659827,9,8,1,9,8,1,1744795876,""
97e261fb0c1a22ab5190f97566b57c72921c78dfc9021709ee50d11ac5e1955b,Air/Free_ziyou,1256.26099214496,1284.98414931813,9,4,0,9,3,0,1742520127,""
45e9a38e4ff4d5889385d94823a7d7ea0668830c377f38a777d1db51633716e1,"星瀚协议",1237.09990056758,1254.80336319853,9,9,1,6,6,1,1748237533,""
972be02f6d0b8abd990454b2ae98e12181668ba96252a4747a4899744a7d9dc6,"Новички",1281.28026912107,1290.30623491194,9,2,0,9,2,0,1771141549,""
951e0a6117eb48cf35f1928c5445d7d509d927d4c6883bcd5b5384430c2e206b,"Grand Impire",1127.29017597784,1186.2152931049,9,14,3,9,12,3,1767198335,""
6b60ddbd9b747814d2ac07cbadb1febf489814714f746dff140be654e430cc88,WAATECH,1132.3699916638,1168.33692672687,9,14,4,9,14,4,1768310193,""
d3813c9aa0d7db5581d7e4799a89837cd3bc6d47bbe2639a295b56f5afc1b93f,"Corellia Corp",1256.26564084684,1273.5137610708,9,4,0,9,4,0,1758532671,""
b0bc70120c9a3105f31a71a9177edfb73785d4b86fb76655d1fd3acef0b7fcc2,"亚斯特星际集团公司",1204.75544142817,1265.40079100446,9,9,3,8,4,3,1770595818,""
ec6d1f5fc2ce4664d68162d0fd7a48fe819f00f8c29dc92055a3af4b5d291c33,"Türk",1242.56496732406,1302.49557469341,9,6,0,9,5,0,1768631792,""
a18fab78c26d983ee99c4cd3c7aaddcfac61283abb2122e9a8ccc44feb2b3196,"НИФИГАСЕБЕ",1080.60600601413,1102.80691516377,8,26,0,8,25,0,1714362269,""
5fde3f409facbda701cdf21de0895eb7c7e17e2d472ae52cc0aa178ce2db64d6,AKA,1130.82743186937,1218.23398303994,8,19,0,6,12,0,1738697712,""
4d9a4fb86f55f49b64d6170705b42f7a2c988cc389331425c13603b0ebce6146,"Best UA West",1254.35067975126,1272.23506592816,8,6,0,8,6,0,1772013115,""
a4d427cc014d6a9fa6ea2b1411437bf933b471b6979d6f3f309e96fee2527b5c,"Redd Armada",1271.55458513862,1286.22218565105,8,2,0,8,2,0,1715376300,""
bf0f92381dd40d43b1326fd6cb3455bfd466b0f876fec8c6d9fa885d25d757f9,"Space Monkeys",1133.30853757538,1165.16414668194,8,17,1,8,17,1,1713710838,""
4f07d6381e25833973d274b90a76aa73a9cac9b3f93a5279e2b0375f1108eb3a,"三体舰队",1148.38460912122,1161.36725589331,8,12,0,8,12,0,1714657981,""
6960f4c6ded90a45fd53df8d3d1b3cf4576ceb471ab4dc9b6931f04c6ea5ac9c,"代代守护你的神明",1115.1604663267,1223.30996798547,8,13,0,8,6,0,1730207146,""
2a865ec8658a1843c5442405aa7be1fd9e44cf058568802ca1de6610499fa973,"神仙'",1153.12745082965,1197.87463883682,8,11,3,8,8,2,1709903807,""
b3c982613964d8287b8f57e57ececf5b9497766670fc306d9827c85fbcdb2887,"CAEDRUS [<o>]",1189.51385224567,1202.03272731222,8,8,1,8,8,1,1764944010,""
fc06e2f3477d57f180521828616b988b58c6e5f6359dcfdc34b2e1fea93d309d,U.P.E,1140.40503065708,1165.59167539859,8,14,2,8,14,2,1750191641,""
d9422068c043dbd30acc89fc13d0ba7b276a3f27a85ec53595b93b9b561d7fd6,"Killers from Ua",1240.84127017246,1268.2754426384,8,6,0,8,6,0,1769406052,""
4c92ec3582be074db571dc198baad7b31951427215e09c4b95a597895406c6a3,DYLAN,1280.82002339839,1281.94474912133,8,1,0,8,1,0,1705848162,""
e729927db5a5672fcc94357f999bc3b66fa38a624f042543b847f82e7fa890a5,"Atlas corp",1133.2947437864,1164.53036383845,8,14,1,8,14,1,1730311433,https://discord.com/invite/yeVYzgVS
7a04d23f7e63879df1e854aaa391473a3a177095a387f75fff1ba98d61d6091f,StellarCorpIT,1282.98501420021,1301.79545653312,8,2,0,8,2,0,1722562526,dxMw6cbjGt
f57faccefed6ab561fa61ac8e6f60708928e3a8b5caa5172c97c2a29348aed37,"公共星际集团",985.285876594147,1114.20772513616,8,39,4,8,22,4,1766414388,""
a48bd30701e4a563543ff54e7c8091cc6b5d0e972c70e4de279a93f4df2f24b0,Venture,1086.50919918582,1136.15913647704,8,22,4,8,17,2,1716045829,""
ccbf6be33652cb1b91bc9047b966ffdd6b313cc569d1e0a9fb832e6e8dc1d361,"数字星际集团",1137.44236642613,1157.30379988477,8,11,1,8,11,1,1726579550,"数"
8d0fd2cb62785c9876643edf419b241f0f86e339052e5d3e4fab40b0416828dd,Splendid,1239.91971605531,1249.45921308486,8,5,0,8,5,0,1745727859,""
bc58305a02f7392f340d26a3becd4784de7360dd5264df9e85d73116b93496d8,"哈迪斯之星，启动！",1210.98483195454,1228.7999583554,8,8,0,8,8,0,1756258814,""
44e6a82c06b84bc5579df0e42bc462f36313b0060861d25228856930f6c19eac,"Fairy tail ",1180.0443687146,1191.43405000172,8,9,0,8,9,0,1746459581,""
17140be6e5915edf2d09ebcf246a7c2650cf39def04823c9a04bdf81ff8fc38e,"Omega corp",1240.47712171037,1258.04591140607,8,5,3,8,5,3,1734363194,""
2c648f8c6a0963f1a86b1a1ca787f67c02ee58838a809427b68d3546b89078ac,"华夏联盟",1146.96096643836,1187.2690109633,8,13,2,8,10,2,1737109419,54188
29335e52f4b0c4ae92db98c395d2f4969201d0ddc31bb7f112bd6d3eeb97182c,"Zeta Division ",1281.7364694959,1314.43543984966,8,2,0,8,1,0,1734219430,QJASDtk4j7
28f250641a870cb4c3bc77c2320c4892ec2c7006422ca4530475e1f3f372786a,YU-GI-OH,1205.54335874177,1224.1946370833,8,8,0,8,8,0,1772365236,""
4094b09d12cf0e2a8ea4d956e09a22d832da882bddeabf25d9b674b68ce165ed,"ALPHA SQUADRON",1231.1517966653,1263.31754566154,8,6,0,8,6,0,1751694767,""
16629295d7509be3ecbe986b169113da8270c2b192841cf463fb8bd1f1fc72b7,"ETER & CAOS",1301.52052919455,1345.09019548264,8,1,0,8,1,0,1745068604,""
8712be6618d311f06db669b0e47ad049784d184f8ee3d6f13910ba85c12d3fca,=AMG=,1187.43234961286,1306.13505284998,8,12,0,8,11,0,1767792946,""
